Currency	Date	Value
Botswana pula(1)	October 26, 2022	0.074800
Botswana pula(1)	October 26, 2023	0.072400
Botswana pula(1)	October 27, 2022	0.075500
Botswana pula(1)	October 27, 2023	0.072900
Botswana pula(1)	October 28, 2022	0.075100
Botswana pula(1)	October 30, 2023	0.073100
Botswana pula(1)	October 31, 2022	0.074700
Botswana pula(1)	October 31, 2023	0.073000
Botswana pula(1)	September 01, 2022	0.077500
Botswana pula(1)	September 01, 2023	0.073700
Botswana pula(1)	September 02, 2022	0.077200
Botswana pula(1)	September 05, 2023	0.073000
Botswana pula(1)	September 06, 2022	0.077500
Botswana pula(1)	September 06, 2023	0.073100
Botswana pula(1)	September 07, 2022	0.076900
Botswana pula(1)	September 07, 2023	0.073000
Botswana pula(1)	September 08, 2022	0.077200
Botswana pula(1)	September 08, 2023	0.073100
Botswana pula(1)	September 09, 2022	0.077000
Botswana pula(1)	September 11, 2023	0.073200
Botswana pula(1)	September 12, 2022	0.077300
Botswana pula(1)	September 12, 2023	0.073400
Botswana pula(1)	September 13, 2022	0.077800
Botswana pula(1)	September 13, 2023	0.073400
Botswana pula(1)	September 14, 2022	0.076700
Botswana pula(1)	September 14, 2023	0.073700
Botswana pula(1)	September 15, 2022	0.076600
Botswana pula(1)	September 15, 2023	0.073200
Botswana pula(1)	September 16, 2022	0.076400
Botswana pula(1)	September 18, 2023	0.073300
Botswana pula(1)	September 19, 2022	0.076200
Botswana pula(1)	September 19, 2023	0.073100
Botswana pula(1)	September 20, 2022	0.076300
Botswana pula(1)	September 20, 2023	0.073300
Botswana pula(1)	September 21, 2022	0.076000
Botswana pula(1)	September 21, 2023	0.073300
Botswana pula(1)	September 22, 2022	0.075700
Botswana pula(1)	September 22, 2023	0.073300
Botswana pula(1)	September 23, 2022	0.076000
Botswana pula(1)	September 25, 2023	0.073400
Botswana pula(1)	September 26, 2022	0.076000
Botswana pula(1)	September 26, 2023	0.073200
Botswana pula(1)	September 27, 2022	0.075000
Botswana pula(1)	September 27, 2023	0.072800
Botswana pula(1)	September 28, 2022	0.074500
Botswana pula(1)	September 28, 2023	0.072500
Botswana pula(1)	September 29, 2022	0.074800
Botswana pula(1)	September 29, 2023	0.073200
Botswana pula(1)	September 30, 2022	NA
Chinese yuan	April 01, 2022	6.358800
Chinese yuan	April 03, 2023	6.888500
Chinese yuan	April 04, 2022	NA
Chinese yuan	April 04, 2023	6.880000
Chinese yuan	April 05, 2022	NA
Chinese yuan	April 05, 2023	NA
Chinese yuan	April 06, 2022	6.364200
Chinese yuan	April 06, 2023	6.877900
Chinese yuan	April 07, 2022	6.362600
Chinese yuan	April 07, 2023	6.875400
Chinese yuan	April 08, 2022	6.362500
Chinese yuan	April 10, 2023	6.872800
Chinese yuan	April 11, 2022	6.370200
Chinese yuan	April 11, 2023	6.886200
Chinese yuan	April 12, 2022	6.368900
Chinese yuan	April 12, 2023	6.884100
Chinese yuan	April 13, 2022	6.365300
Chinese yuan	April 13, 2023	6.873800
Chinese yuan	April 14, 2022	6.369000
Chinese yuan	April 14, 2023	6.843400
Chinese yuan	April 15, 2022	6.372700
Chinese yuan	April 17, 2023	6.868500
Chinese yuan	April 18, 2022	6.372300
Chinese yuan	April 18, 2023	6.877100
Chinese yuan	April 19, 2022	6.377100
Chinese yuan	April 19, 2023	6.896200
Chinese yuan	April 20, 2022	6.416300
Chinese yuan	April 20, 2023	6.884600
Chinese yuan	April 21, 2022	6.446500
Chinese yuan	April 21, 2023	6.891300
Chinese yuan	April 22, 2022	6.473600
Chinese yuan	April 24, 2023	6.897100
Chinese yuan	April 25, 2022	6.550700
Chinese yuan	April 25, 2023	6.917900
Chinese yuan	April 26, 2022	6.554300
Chinese yuan	April 26, 2023	6.920100
Chinese yuan	April 27, 2022	6.558300
Chinese yuan	April 27, 2023	6.924800
Chinese yuan	April 28, 2022	6.607000
Chinese yuan	April 28, 2023	6.923200
Chinese yuan	April 29, 2022	6.586600
Chinese yuan	August 01, 2022	6.752200
Chinese yuan	August 01, 2023	7.165300
Chinese yuan	August 02, 2022	6.760700
Chinese yuan	August 02, 2023	7.183200
Chinese yuan	August 03, 2022	6.753500
Chinese yuan	August 03, 2023	7.189400
Chinese yuan	August 04, 2022	6.754700
Chinese yuan	August 04, 2023	7.181500
Chinese yuan	August 05, 2022	6.747100
Chinese yuan	August 07, 2023	7.191600
Chinese yuan	August 08, 2022	6.757600
Chinese yuan	August 08, 2023	7.213100
Chinese yuan	August 09, 2022	6.755400
Chinese yuan	August 09, 2023	7.199500
Chinese yuan	August 10, 2022	6.757700
Chinese yuan	August 10, 2023	7.210300
Chinese yuan	August 11, 2022	6.738300
Chinese yuan	August 11, 2023	7.235600
Chinese yuan	August 12, 2022	6.734700
Chinese yuan	August 14, 2023	7.253600
Chinese yuan	August 15, 2022	6.767700
Chinese yuan	August 15, 2023	7.284900
Chinese yuan	August 16, 2022	6.789800
Chinese yuan	August 16, 2023	7.289000
Chinese yuan	August 17, 2022	6.777000
Chinese yuan	August 17, 2023	7.306900
Chinese yuan	August 18, 2022	6.793200
Chinese yuan	August 18, 2023	7.286600
Chinese yuan	August 19, 2022	6.811900
Chinese yuan	August 21, 2023	7.309100
Chinese yuan	August 22, 2022	6.836200
Chinese yuan	August 22, 2023	7.288500
Chinese yuan	August 23, 2022	6.859400
Chinese yuan	August 23, 2023	7.290300
Chinese yuan	August 24, 2022	6.863400
Chinese yuan	August 24, 2023	7.281400
Chinese yuan	August 25, 2022	6.851600
Chinese yuan	August 25, 2023	7.288600
Chinese yuan	August 26, 2022	6.861300
Chinese yuan	August 28, 2023	7.295200
Chinese yuan	August 29, 2022	6.919700
Chinese yuan	August 29, 2023	7.290400
Chinese yuan	August 30, 2022	6.913500
Chinese yuan	August 30, 2023	7.292400
Chinese yuan	August 31, 2022	6.893400
Chinese yuan	August 31, 2023	7.289900
Chinese yuan	December 01, 2022	7.076000
Chinese yuan	December 02, 2022	7.042600
Chinese yuan	December 05, 2022	6.962800
Chinese yuan	December 06, 2022	6.994100
Chinese yuan	December 07, 2022	6.980200
Chinese yuan	December 08, 2022	6.970400
Chinese yuan	December 09, 2022	6.949400
Chinese yuan	December 12, 2022	6.974500
Chinese yuan	December 13, 2022	6.978300
Chinese yuan	December 14, 2022	6.949500
Chinese yuan	December 15, 2022	6.964200
Chinese yuan	December 16, 2022	6.975200
Chinese yuan	December 19, 2022	6.982300
Chinese yuan	December 20, 2022	6.976000
Chinese yuan	December 21, 2022	6.967400
Chinese yuan	December 22, 2022	6.980900
Chinese yuan	December 23, 2022	6.986000
Chinese yuan	February 01, 2023	6.746000
Chinese yuan	February 02, 2023	6.722500
Chinese yuan	February 03, 2023	6.744400
Chinese yuan	February 06, 2023	6.781200
Chinese yuan	February 07, 2023	6.787000
Chinese yuan	February 08, 2023	6.779700
Chinese yuan	February 09, 2023	6.785300
Chinese yuan	February 10, 2023	6.798000
Chinese yuan	February 13, 2023	6.824300
Chinese yuan	February 14, 2023	6.818900
Chinese yuan	February 15, 2023	6.846800
Chinese yuan	February 16, 2023	6.855600
Chinese yuan	February 17, 2023	6.877900
Chinese yuan	February 21, 2023	6.874500
Chinese yuan	February 22, 2023	6.894500
Chinese yuan	February 23, 2023	6.890900
Chinese yuan	February 24, 2023	6.936500
Chinese yuan	February 27, 2023	6.965700
Chinese yuan	February 28, 2023	6.944900
Chinese yuan	January 03, 2023	6.892800
Chinese yuan	January 04, 2023	6.891200
Chinese yuan	January 05, 2023	6.874700
Chinese yuan	January 06, 2023	6.863000
Chinese yuan	January 09, 2023	6.779000
Chinese yuan	January 10, 2023	6.783800
Chinese yuan	January 11, 2023	6.772500
Chinese yuan	January 12, 2023	6.757300
Chinese yuan	January 13, 2023	6.714300
Chinese yuan	January 17, 2023	6.768100
Chinese yuan	January 18, 2023	6.774100
Chinese yuan	January 19, 2023	6.778700
Chinese yuan	January 20, 2023	6.774800
Chinese yuan	January 23, 2023	NA
Chinese yuan	January 24, 2023	NA
Chinese yuan	January 25, 2023	NA
Chinese yuan	January 26, 2023	NA
Chinese yuan	January 27, 2023	NA
Chinese yuan	January 30, 2023	6.752300
Chinese yuan	January 31, 2023	6.752900
Chinese yuan	July 01, 2022	6.704200
Chinese yuan	July 05, 2022	6.697700
Chinese yuan	July 05, 2023	7.242600
Chinese yuan	July 06, 2022	6.707000
Chinese yuan	July 06, 2023	7.247900
Chinese yuan	July 07, 2022	6.709900
Chinese yuan	July 07, 2023	7.243400
Chinese yuan	July 08, 2022	6.704900
Chinese yuan	July 10, 2023	7.232400
Chinese yuan	July 11, 2022	6.709300
Chinese yuan	July 11, 2023	7.203800
Chinese yuan	July 12, 2022	6.735500
Chinese yuan	July 12, 2023	7.189200
Chinese yuan	July 13, 2022	6.720000
Chinese yuan	July 13, 2023	7.158900
Chinese yuan	July 14, 2022	6.738300
Chinese yuan	July 14, 2023	7.136100
Chinese yuan	July 15, 2022	6.765100
Chinese yuan	July 17, 2023	7.172100
Chinese yuan	July 18, 2022	6.742500
Chinese yuan	July 18, 2023	7.173400
Chinese yuan	July 19, 2022	6.743800
Chinese yuan	July 19, 2023	7.217700
Chinese yuan	July 20, 2022	6.753100
Chinese yuan	July 20, 2023	7.187400
Chinese yuan	July 21, 2022	6.764300
Chinese yuan	July 21, 2023	7.176800
Chinese yuan	July 22, 2022	6.768900
Chinese yuan	July 24, 2023	7.202900
Chinese yuan	July 25, 2022	6.754600
Chinese yuan	July 25, 2023	7.142000
Chinese yuan	July 26, 2022	6.757200
Chinese yuan	July 26, 2023	7.147700
Chinese yuan	July 27, 2022	6.759400
Chinese yuan	July 27, 2023	7.137000
Chinese yuan	July 28, 2022	6.743000
Chinese yuan	July 28, 2023	7.161900
Chinese yuan	July 29, 2022	6.728600
Chinese yuan	July 31, 2023	7.147300
Chinese yuan	June 01, 2022	6.689300
Chinese yuan	June 01, 2023	7.122100
Chinese yuan	June 02, 2022	6.676400
Chinese yuan	June 02, 2023	7.073800
Chinese yuan	June 03, 2022	NA
Chinese yuan	June 05, 2023	7.118200
Chinese yuan	June 06, 2022	6.645900
Chinese yuan	June 06, 2023	7.118900
Chinese yuan	June 07, 2022	6.664800
Chinese yuan	June 07, 2023	7.125600
Chinese yuan	June 08, 2022	6.677400
Chinese yuan	June 08, 2023	7.130500
Chinese yuan	June 09, 2022	6.686900
Chinese yuan	June 09, 2023	7.122300
Chinese yuan	June 10, 2022	6.688500
Chinese yuan	June 12, 2023	7.142200
Chinese yuan	June 13, 2022	6.734700
Chinese yuan	June 13, 2023	7.149800
Chinese yuan	June 14, 2022	6.731600
Chinese yuan	June 14, 2023	7.160500
Chinese yuan	June 15, 2022	6.720100
Chinese yuan	June 15, 2023	7.153200
Chinese yuan	June 16, 2022	6.713500
Chinese yuan	June 16, 2023	7.123500
Chinese yuan	June 17, 2022	6.701300
Chinese yuan	June 20, 2023	7.172400
Chinese yuan	June 21, 2022	6.696700
Chinese yuan	June 21, 2023	7.193700
Chinese yuan	June 22, 2022	6.720700
Chinese yuan	June 22, 2023	NA
Chinese yuan	June 23, 2022	6.708100
Chinese yuan	June 23, 2023	NA
Chinese yuan	June 24, 2022	6.695800
Chinese yuan	June 26, 2023	7.235100
Chinese yuan	June 27, 2022	6.686200
Chinese yuan	June 27, 2023	7.209500
Chinese yuan	June 28, 2022	6.686700
Chinese yuan	June 28, 2023	7.236200
Chinese yuan	June 29, 2022	6.702400
Chinese yuan	June 29, 2023	7.239200
Chinese yuan	June 30, 2022	6.694800
Chinese yuan	June 30, 2023	7.260300
Chinese yuan	March 01, 2023	6.890600
Chinese yuan	March 02, 2023	6.909700
Chinese yuan	March 03, 2023	6.901000
Chinese yuan	March 06, 2023	6.917800
Chinese yuan	March 07, 2023	6.925300
Chinese yuan	March 08, 2023	6.970600
Chinese yuan	March 09, 2023	6.972700
Chinese yuan	March 10, 2023	6.965700
Chinese yuan	March 13, 2023	6.902000
Chinese yuan	March 14, 2023	6.870000
Chinese yuan	March 15, 2023	6.893100
Chinese yuan	March 16, 2023	6.902800
Chinese yuan	March 17, 2023	6.867300
Chinese yuan	March 20, 2023	6.891200
Chinese yuan	March 21, 2023	6.873700
Chinese yuan	March 22, 2023	6.889900
Chinese yuan	March 23, 2023	6.828500
Chinese yuan	March 24, 2023	6.850600
Chinese yuan	March 27, 2023	6.885800
Chinese yuan	March 28, 2023	6.886300
Chinese yuan	March 29, 2023	6.887500
Chinese yuan	March 30, 2023	6.876700
Chinese yuan	March 31, 2023	6.868500
Chinese yuan	May 01, 2023	NA
Chinese yuan	May 02, 2022	NA
Chinese yuan	May 02, 2023	NA
Chinese yuan	May 03, 2022	NA
Chinese yuan	May 03, 2023	NA
Chinese yuan	May 04, 2022	NA
Chinese yuan	May 04, 2023	6.914000
Chinese yuan	May 05, 2022	6.617900
Chinese yuan	May 05, 2023	6.912200
Chinese yuan	May 06, 2022	6.680500
Chinese yuan	May 08, 2023	6.913800
Chinese yuan	May 09, 2022	6.726000
Chinese yuan	May 09, 2023	6.926200
Chinese yuan	May 10, 2022	6.724200
Chinese yuan	May 10, 2023	6.928400
Chinese yuan	May 11, 2022	6.727600
Chinese yuan	May 11, 2023	6.938500
Chinese yuan	May 12, 2022	6.783800
Chinese yuan	May 12, 2023	6.948400
Chinese yuan	May 13, 2022	6.782500
Chinese yuan	May 15, 2023	6.949700
Chinese yuan	May 16, 2022	6.802300
Chinese yuan	May 16, 2023	6.962900
Chinese yuan	May 17, 2022	6.753500
Chinese yuan	May 17, 2023	7.002300
Chinese yuan	May 18, 2022	6.751800
Chinese yuan	May 18, 2023	7.028900
Chinese yuan	May 19, 2022	6.763900
Chinese yuan	May 19, 2023	7.022500
Chinese yuan	May 20, 2022	6.674000
Chinese yuan	May 22, 2023	7.028500
Chinese yuan	May 23, 2022	6.668300
Chinese yuan	May 23, 2023	7.051100
Chinese yuan	May 24, 2022	6.666600
Chinese yuan	May 24, 2023	7.052300
Chinese yuan	May 25, 2022	6.668500
Chinese yuan	May 25, 2023	7.069200
Chinese yuan	May 26, 2022	6.732400
Chinese yuan	May 26, 2023	7.045700
Chinese yuan	May 27, 2022	6.729100
Chinese yuan	May 30, 2023	7.091300
Chinese yuan	May 31, 2022	6.661200
Chinese yuan	May 31, 2023	7.108800
Chinese yuan	November 01, 2022	7.274100
Chinese yuan	November 01, 2023	7.319400
Chinese yuan	November 02, 2022	7.278100
Chinese yuan	November 02, 2023	7.319200
Chinese yuan	November 03, 2022	7.316000
Chinese yuan	November 03, 2023	7.315000
Chinese yuan	November 04, 2022	7.267500
Chinese yuan	November 06, 2023	7.281200
Chinese yuan	November 07, 2022	7.249200
Chinese yuan	November 07, 2023	7.284300
Chinese yuan	November 08, 2022	7.258300
Chinese yuan	November 08, 2023	7.279000
Chinese yuan	November 09, 2022	7.248300
Chinese yuan	November 09, 2023	7.285500
Chinese yuan	November 10, 2022	7.251200
Chinese yuan	November 10, 2023	7.292800
Chinese yuan	November 11, 2022	7.106900
Chinese yuan	November 13, 2023	7.294500
Chinese yuan	November 14, 2022	7.037500
Chinese yuan	November 14, 2023	7.294300
Chinese yuan	November 15, 2022	7.032200
Chinese yuan	November 15, 2023	7.240200
Chinese yuan	November 16, 2022	7.071500
Chinese yuan	November 16, 2023	7.255900
Chinese yuan	November 17, 2022	7.123200
Chinese yuan	November 17, 2023	7.246200
Chinese yuan	November 18, 2022	7.124100
Chinese yuan	November 20, 2023	7.178300
Chinese yuan	November 21, 2022	7.164700
Chinese yuan	November 21, 2023	7.133000
Chinese yuan	November 22, 2022	7.157900
Chinese yuan	November 22, 2023	7.145100
Chinese yuan	November 23, 2022	7.149100
Chinese yuan	November 24, 2023	7.153800
Chinese yuan	November 27, 2023	7.152700
Chinese yuan	November 28, 2022	7.199900
Chinese yuan	November 29, 2022	7.164900
Chinese yuan	November 30, 2022	7.141800
Chinese yuan	October 02, 2023	NA
Chinese yuan	October 03, 2022	NA
Chinese yuan	October 03, 2023	NA
Chinese yuan	October 04, 2022	NA
Chinese yuan	October 04, 2023	NA
Chinese yuan	October 05, 2022	NA
Chinese yuan	October 05, 2023	NA
Chinese yuan	October 06, 2022	NA
Chinese yuan	October 06, 2023	NA
Chinese yuan	October 07, 2022	NA
Chinese yuan	October 10, 2023	7.295100
Chinese yuan	October 11, 2022	7.185300
Chinese yuan	October 11, 2023	7.298500
Chinese yuan	October 12, 2022	7.170700
Chinese yuan	October 12, 2023	7.299300
Chinese yuan	October 13, 2022	7.190300
Chinese yuan	October 13, 2023	7.307000
Chinese yuan	October 14, 2022	7.181500
Chinese yuan	October 16, 2023	7.311400
Chinese yuan	October 17, 2022	7.202100
Chinese yuan	October 17, 2023	7.314500
Chinese yuan	October 18, 2022	7.190100
Chinese yuan	October 18, 2023	7.311000
Chinese yuan	October 19, 2022	7.218000
Chinese yuan	October 19, 2023	7.316700
Chinese yuan	October 20, 2022	7.233200
Chinese yuan	October 20, 2023	7.317900
Chinese yuan	October 21, 2022	7.247600
Chinese yuan	October 23, 2023	7.317800
Chinese yuan	October 24, 2022	7.258600
Chinese yuan	October 24, 2023	7.306500
Chinese yuan	October 25, 2022	7.307200
Chinese yuan	October 25, 2023	7.315500
Chinese yuan	October 26, 2022	7.218200
Chinese yuan	October 26, 2023	7.319000
Chinese yuan	October 27, 2022	7.233400
Chinese yuan	October 27, 2023	7.317500
Chinese yuan	October 28, 2022	7.247600
Chinese yuan	October 30, 2023	7.318300
Chinese yuan	October 31, 2022	7.292900
Chinese yuan	October 31, 2023	7.318200
Chinese yuan	September 01, 2022	6.903300
Chinese yuan	September 01, 2023	7.261000
Chinese yuan	September 02, 2022	6.901900
Chinese yuan	September 05, 2023	7.300100
Chinese yuan	September 06, 2022	6.943300
Chinese yuan	September 06, 2023	7.310500
Chinese yuan	September 07, 2022	6.967000
Chinese yuan	September 07, 2023	7.327100
Chinese yuan	September 08, 2022	6.963100
Chinese yuan	September 08, 2023	7.346000
Chinese yuan	September 09, 2022	6.920100
Chinese yuan	September 11, 2023	7.292000
Chinese yuan	September 12, 2022	NA
Chinese yuan	September 12, 2023	7.295600
Chinese yuan	September 13, 2022	6.923900
Chinese yuan	September 13, 2023	7.283300
Chinese yuan	September 14, 2022	6.964900
Chinese yuan	September 14, 2023	7.276600
Chinese yuan	September 15, 2022	6.971900
Chinese yuan	September 15, 2023	7.267300
Chinese yuan	September 16, 2022	7.019500
Chinese yuan	September 18, 2023	7.291400
Chinese yuan	September 19, 2022	7.018400
Chinese yuan	September 19, 2023	7.295900
Chinese yuan	September 20, 2022	7.008900
Chinese yuan	September 20, 2023	7.299200
Chinese yuan	September 21, 2022	7.052600
Chinese yuan	September 21, 2023	7.303600
Chinese yuan	September 22, 2022	7.092400
Chinese yuan	September 22, 2023	7.300600
Chinese yuan	September 23, 2022	7.107000
Chinese yuan	September 25, 2023	7.311000
Chinese yuan	September 26, 2022	7.153000
Chinese yuan	September 26, 2023	7.312200
Chinese yuan	September 27, 2022	7.152100
Chinese yuan	September 27, 2023	7.308400
Chinese yuan	September 28, 2022	7.239300
Chinese yuan	September 28, 2023	7.303700
Chinese yuan	September 29, 2022	7.206000
Chinese yuan	September 29, 2023	NA
Chinese yuan	September 30, 2022	7.095800
Euro(1)	April 01, 2022	1.105200
Euro(1)	April 03, 2023	1.087000
Euro(1)	April 04, 2022	1.100500
Euro(1)	April 04, 2023	1.090100
Euro(1)	April 05, 2022	1.096900
Euro(1)	April 05, 2023	1.094000
Euro(1)	April 06, 2022	1.092300
Euro(1)	April 06, 2023	1.091500
Euro(1)	April 07, 2022	1.091600
Euro(1)	April 07, 2023	NA
Euro(1)	April 08, 2022	1.086100
Euro(1)	April 10, 2023	NA
Euro(1)	April 11, 2022	1.090000
Euro(1)	April 11, 2023	1.090500
Euro(1)	April 12, 2022	1.086100
Euro(1)	April 12, 2023	1.092200
Euro(1)	April 13, 2022	1.082600
Euro(1)	April 13, 2023	1.101500
Euro(1)	April 14, 2022	1.087800
Euro(1)	April 14, 2023	1.105700
Euro(1)	April 15, 2022	NA
Euro(1)	April 17, 2023	1.098100
Euro(1)	April 18, 2022	NA
Euro(1)	April 18, 2023	1.097200
Euro(1)	April 19, 2022	1.080300
Euro(1)	April 19, 2023	1.093300
Euro(1)	April 20, 2022	1.083000
Euro(1)	April 20, 2023	1.094400
Euro(1)	April 21, 2022	1.088700
Euro(1)	April 21, 2023	1.097800
Euro(1)	April 22, 2022	1.081700
Euro(1)	April 24, 2023	1.100200
Euro(1)	April 25, 2022	1.074600
Euro(1)	April 25, 2023	1.102200
Euro(1)	April 26, 2022	1.067400
Euro(1)	April 26, 2023	1.103900
Euro(1)	April 27, 2022	1.058300
Euro(1)	April 27, 2023	1.104200
Euro(1)	April 28, 2022	1.048500
Euro(1)	April 28, 2023	1.098100
Euro(1)	April 29, 2022	1.054000
